ID,NAME,COST,PRICE,RSP,STOCK,MARGIN,PROFIT,PRODUCT_GROUP_ID,PRODUCT_GROUP_NAME,PRODUCT_DISCOUNT_GROUP,PRODUCT_DISCOUNT_GROUP_PERCENTAGE,SEASON
656,Product 656,35.02,43.08,50.49,176,0.1872,7.86,6,Product Group 6,DG-00,0.0,S-4
460,Product 460,5.13,6.66,7.99,247,0.2296,1.49,27,Product Group 27,DG-09,0.09,S-4
421,Product 421,34.97,40.51,49.99,181,0.137,5.41,37,Product Group 37,DG-03,0.03,S-4
160,Product 160,48.27,58.47,63.99,146,0.1744,9.94,5,Product Group 5,DG-08,0.08,S-4
905,Product 905,25.77,30.76,33.49,200,0.1624,4.87,48,Product Group 48,DG-06,0.06,S-4
984,Product 984,38.07,42.56,49.99,177,0.1053,4.37,38,Product Group 38,DG-07,0.07,S-4
318,Product 318,16.45,20.51,25.99,220,0.1976,3.95,48,Product Group 48,DG-06,0.06,S-4
903,Product 903,34.99,45.64,49.49,171,0.2335,10.39,18,Product Group 18,DG-02,0.02,S-4
863,Product 863,40.04,50.26,59.49,162,0.2033,9.96,49,Product Group 49,DG-04,0.04,S-4
75,Product 75,34.92,44.61,53.49,173,0.2175,9.46,34,Product Group 34,DG-04,0.04,S-4
935,Product 935,34.97,43.59,51.99,175,0.1979,8.41,29,Product Group 29,DG-01,0.01,S-4
44,Product 44,44.14,52.3,64.99,158,0.1563,7.97,18,Product Group 18,DG-02,0.02,S-4
559,Product 559,48.27,59.49,65.49,144,0.1887,10.94,42,Product Group 42,DG-06,0.06,S-4
240,Product 240,16.54,19.48,24.49,222,0.1511,2.87,33,Product Group 33,DG-04,0.04,S-4
181,Product 181,8.24,10.77,12.99,239,0.2345,2.46,45,Product Group 45,DG-00,0.0,S-4
866,Product 866,15.49,17.95,20.49,225,0.1366,2.39,24,Product Group 24,DG-00,0.0,S-4
74,Product 74,26.74,30.76,34.49,200,0.1307,3.92,27,Product Group 27,DG-09,0.09,S-4
79,Product 79,39.0,48.72,53.99,165,0.1996,9.48,8,Product Group 8,DG-01,0.01,S-4
144,Product 144,18.46,23.06,26.49,215,0.1996,4.49,24,Product Group 24,DG-00,0.0,S-4
295,Product 295,41.04,52.3,58.49,158,0.2153,10.98,21,Product Group 21,DG-00,0.0,S-4
957,Product 957,48.29,54.36,58.99,154,0.1117,5.92,42,Product Group 42,DG-06,0.06,S-4
660,Product 660,28.8,36.92,44.99,188,0.2201,7.92,44,Product Group 44,DG-07,0.07,S-4
265,Product 265,6.21,8.2,9.49,244,0.2428,1.94,42,Product Group 42,DG-06,0.06,S-4
877,Product 877,15.49,18.45,21.49,224,0.1606,2.89,47,Product Group 47,DG-09,0.09,S-4
550,Product 550,12.32,14.35,16.49,232,0.1415,1.98,21,Product Group 21,DG-00,0.0,S-4
37,Product 37,19.59,22.56,26.49,216,0.1314,2.89,0,Product Group 0,DG-07,0.07,S-4
466,Product 466,5.2,7.17,8.99,246,0.2747,1.92,43,Product Group 43,DG-00,0.0,S-4
436,Product 436,28.81,37.43,45.99,187,0.2305,8.41,18,Product Group 18,DG-02,0.02,S-4
68,Product 68,15.4,18.97,21.99,223,0.1882,3.48,32,Product Group 32,DG-08,0.08,S-4
734,Product 734,14.43,16.92,20.49,227,0.1468,2.42,3,Product Group 3,DG-08,0.08,S-4
215,Product 215,30.85,41.02,46.99,180,0.2478,9.91,14,Product Group 14,DG-03,0.03,S-4
125,Product 125,16.46,19.48,22.49,222,0.1548,2.94,1,Product Group 1,DG-06,0.06,S-4
227,Product 227,41.08,45.64,55.49,171,0.0998,4.44,21,Product Group 21,DG-00,0.0,S-4
946,Product 946,26.72,34.36,39.99,193,0.2222,7.44,13,Product Group 13,DG-05,0.05,S-4
253,Product 253,19.54,23.06,25.99,215,0.153,3.44,31,Product Group 31,DG-02,0.02,S-4
565,Product 565,34.9,40.51,43.49,181,0.1388,5.48,24,Product Group 24,DG-00,0.0,S-4
739,Product 739,12.31,16.4,20.99,228,0.2495,3.99,17,Product Group 17,DG-09,0.09,S-4
152,Product 152,43.19,52.82,62.49,157,0.1824,9.39,36,Product Group 36,DG-07,0.07,S-4
600,Product 600,14.43,17.95,20.99,225,0.1955,3.42,24,Product Group 24,DG-00,0.0,S-4
988,Product 988,6.2,7.68,9.99,245,0.1936,1.45,8,Product Group 8,DG-01,0.01,S-4
617,Product 617,8.22,11.27,14.49,238,0.2712,2.98,0,Product Group 0,DG-07,0.07,S-4
831,Product 831,27.78,34.88,41.99,192,0.2036,6.92,1,Product Group 1,DG-06,0.06,S-4
120,Product 120,13.46,14.87,18.99,231,0.0952,1.38,19,Product Group 19,DG-07,0.07,S-4
257,Product 257,13.35,18.45,22.49,224,0.2768,4.98,4,Product Group 4,DG-03,0.03,S-4
936,Product 936,33.96,43.08,46.99,176,0.2115,8.88,29,Product Group 29,DG-01,0.01,S-4
897,Product 897,28.81,34.88,39.49,192,0.1739,5.91,48,Product Group 48,DG-06,0.06,S-4
786,Product 786,45.2,55.39,61.49,152,0.1837,9.92,1,Product Group 1,DG-06,0.06,S-4
305,Product 305,38.99,48.2,56.49,166,0.1913,8.99,2,Product Group 2,DG-04,0.04,S-4
76,Product 76,26.69,35.38,44.99,191,0.2456,8.47,2,Product Group 2,DG-04,0.04,S-4
471,Product 471,32.95,42.56,46.99,177,0.2261,9.38,15,Product Group 15,DG-09,0.09,S-4
552,Product 552,43.17,55.39,65.49,152,0.2206,11.91,17,Product Group 17,DG-09,0.09,S-4
1,Product 1,36.99,47.18,55.99,168,0.2159,9.93,48,Product Group 48,DG-06,0.06,S-4
593,Product 593,13.38,16.4,18.49,228,0.1851,2.96,33,Product Group 33,DG-04,0.04,S-4
210,Product 210,50.33,60.0,73.49,143,0.1612,9.43,23,Product Group 23,DG-05,0.05,S-4
382,Product 382,15.51,17.95,21.49,225,0.1355,2.37,17,Product Group 17,DG-09,0.09,S-4
102,Product 102,37.05,47.69,54.49,167,0.2231,10.37,13,Product Group 13,DG-05,0.05,S-4
768,Product 768,46.21,52.82,64.99,157,0.1253,6.45,29,Product Group 29,DG-01,0.01,S-4
689,Product 689,48.3,57.95,72.49,147,0.1666,9.41,45,Product Group 45,DG-00,0.0,S-4
532,Product 532,9.36,11.78,14.99,237,0.2063,2.37,39,Product Group 39,DG-05,0.05,S-4
428,Product 428,35.95,42.56,47.49,177,0.1555,6.45,13,Product Group 13,DG-05,0.05,S-4
342,Product 342,16.42,19.48,22.49,222,0.1569,2.98,41,Product Group 41,DG-01,0.01,S-4
533,Product 533,44.19,52.3,57.99,158,0.1553,7.92,36,Product Group 36,DG-07,0.07,S-4
107,Product 107,14.39,17.95,20.49,225,0.1978,3.46,25,Product Group 25,DG-08,0.08,S-4
867,Product 867,49.34,58.47,73.49,146,0.156,8.89,37,Product Group 37,DG-03,0.03,S-4
547,Product 547,14.47,18.45,22.99,224,0.2157,3.88,32,Product Group 32,DG-08,0.08,S-4
424,Product 424,42.09,54.87,59.99,153,0.2329,12.46,6,Product Group 6,DG-00,0.0,S-4
10,Product 10,24.75,30.25,35.99,201,0.1821,5.37,0,Product Group 0,DG-07,0.07,S-4
654,Product 654,49.27,63.08,77.49,137,0.2189,13.46,47,Product Group 47,DG-09,0.09,S-4
219,Product 219,45.2,55.39,63.99,152,0.1837,9.92,38,Product Group 38,DG-07,0.07,S-4
659,Product 659,46.25,56.41,62.99,150,0.1802,9.91,19,Product Group 19,DG-07,0.07,S-4
522,Product 522,38.0,45.64,56.99,171,0.1672,7.44,3,Product Group 3,DG-08,0.08,S-4
928,Product 928,30.87,38.98,48.99,184,0.2077,7.89,36,Product Group 36,DG-07,0.07,S-4
639,Product 639,5.18,7.17,9.99,246,0.2775,1.94,11,Product Group 11,DG-02,0.02,S-4
802,Product 802,22.69,27.17,34.99,207,0.165,4.37,25,Product Group 25,DG-08,0.08,S-4
260,Product 260,5.22,7.17,9.99,246,0.2718,1.9,47,Product Group 47,DG-09,0.09,S-4
262,Product 262,20.52,23.06,29.99,215,0.1107,2.49,11,Product Group 11,DG-02,0.02,S-4
127,Product 127,23.59,27.17,32.49,207,0.1317,3.49,21,Product Group 21,DG-00,0.0,S-4
541,Product 541,50.35,60.0,71.49,143,0.1609,9.41,32,Product Group 32,DG-08,0.08,S-4
467,Product 467,26.76,32.31,36.49,197,0.1715,5.4,29,Product Group 29,DG-01,0.01,S-4
31,Product 31,8.26,10.77,12.49,239,0.2326,2.44,3,Product Group 3,DG-08,0.08,S-4
980,Product 980,42.17,53.85,61.49,155,0.217,11.39,42,Product Group 42,DG-06,0.06,S-4
343,Product 343,18.52,23.06,27.99,215,0.197,4.43,4,Product Group 4,DG-03,0.03,S-4
302,Product 302,49.26,64.1,71.99,135,0.2316,14.47,21,Product Group 21,DG-00,0.0,S-4
387,Product 387,18.48,22.56,27.99,216,0.1805,3.97,7,Product Group 7,DG-01,0.01,S-4
640,Product 640,26.67,33.84,41.49,194,0.2119,6.99,20,Product Group 20,DG-06,0.06,S-4
526,Product 526,7.2,9.74,12.49,241,0.2603,2.47,14,Product Group 14,DG-03,0.03,S-4
57,Product 57,43.1,51.79,62.49,159,0.168,8.48,36,Product Group 36,DG-07,0.07,S-4
294,Product 294,12.44,16.92,21.49,227,0.2644,4.36,24,Product Group 24,DG-00,0.0,S-4
563,Product 563,37.95,47.69,57.99,167,0.2041,9.49,6,Product Group 6,DG-00,0.0,S-4
571,Product 571,43.21,54.36,60.99,154,0.2051,10.87,22,Product Group 22,DG-03,0.03,S-4
348,Product 348,27.79,31.28,35.99,199,0.1118,3.41,5,Product Group 5,DG-08,0.08,S-4
703,Product 703,28.78,36.41,42.99,189,0.2096,7.44,44,Product Group 44,DG-07,0.07,S-4
933,Product 933,17.55,23.06,25.99,215,0.2397,5.39,48,Product Group 48,DG-06,0.06,S-4
241,Product 241,45.25,57.95,67.49,147,0.219,12.37,17,Product Group 17,DG-09,0.09,S-4
128,Product 128,9.36,12.3,15.99,236,0.2394,2.87,1,Product Group 1,DG-06,0.06,S-4
508,Product 508,18.58,24.62,27.99,212,0.2451,5.88,2,Product Group 2,DG-04,0.04,S-4
427,Product 427,48.22,63.59,74.49,136,0.2417,14.98,14,Product Group 14,DG-03,0.03,S-4
400,Product 400,25.67,29.23,34.99,203,0.1214,3.46,2,Product Group 2,DG-04,0.04,S-4
627,Product 627,42.08,54.36,63.99,154,0.2259,11.97,4,Product Group 4,DG-03,0.03,S-4
708,Product 708,36.97,45.12,49.49,172,0.1807,7.95,27,Product Group 27,DG-09,0.09,S-4
517,Product 517,50.33,58.98,68.99,145,0.1466,8.43,30,Product Group 30,DG-02,0.02,S-4
15,Product 15,26.73,33.84,36.99,194,0.2101,6.93,5,Product Group 5,DG-08,0.08,S-4
606,Product 606,49.33,55.9,67.99,151,0.1175,6.4,19,Product Group 19,DG-07,0.07,S-4
553,Product 553,41.03,46.67,52.99,169,0.1207,5.49,12,Product Group 12,DG-05,0.05,S-4
109,Product 109,5.14,7.17,8.99,246,0.2833,1.98,21,Product Group 21,DG-00,0.0,S-4
138,Product 138,30.84,36.92,43.99,188,0.1645,5.92,1,Product Group 1,DG-06,0.06,S-4
816,Product 816,24.74,29.74,34.99,202,0.1683,4.88,28,Product Group 28,DG-03,0.03,S-4
300,Product 300,19.51,22.05,27.49,217,0.1149,2.47,44,Product Group 44,DG-07,0.07,S-4
137,Product 137,17.46,20.51,26.99,220,0.1486,2.97,34,Product Group 34,DG-04,0.04,S-4
800,Product 800,12.34,14.87,18.99,231,0.1698,2.46,21,Product Group 21,DG-00,0.0,S-4
968,Product 968,8.34,11.27,13.49,238,0.2602,2.86,19,Product Group 19,DG-07,0.07,S-4
250,Product 250,34.9,44.61,49.49,173,0.218,9.48,20,Product Group 20,DG-06,0.06,S-4
170,Product 170,16.46,22.56,25.49,216,0.2701,5.94,12,Product Group 12,DG-05,0.05,S-4
972,Product 972,21.6,26.15,31.49,209,0.1738,4.43,30,Product Group 30,DG-02,0.02,S-4
548,Product 548,35.94,42.56,48.99,177,0.1557,6.46,48,Product Group 48,DG-06,0.06,S-4
84,Product 84,25.65,31.28,35.99,199,0.1797,5.48,35,Product Group 35,DG-08,0.08,S-4
331,Product 331,28.76,37.43,43.49,187,0.2318,8.46,14,Product Group 14,DG-03,0.03,S-4
581,Product 581,20.55,26.15,31.49,209,0.2146,5.47,18,Product Group 18,DG-02,0.02,S-4
941,Product 941,17.54,22.05,24.49,217,0.2047,4.4,10,Product Group 10,DG-01,0.01,S-4
651,Product 651,49.3,61.04,77.49,141,0.1921,11.43,35,Product Group 35,DG-08,0.08,S-4
189,Product 189,15.46,19.99,25.49,221,0.2268,4.42,42,Product Group 42,DG-06,0.06,S-4
673,Product 673,34.91,42.05,45.49,178,0.17,6.97,8,Product Group 8,DG-01,0.01,S-4
750,Product 750,47.3,56.93,64.49,149,0.1692,9.39,36,Product Group 36,DG-07,0.07,S-4
579,Product 579,9.29,12.3,15.49,236,0.2452,2.94,35,Product Group 35,DG-08,0.08,S-4
293,Product 293,41.04,51.79,65.49,159,0.2076,10.48,23,Product Group 23,DG-05,0.05,S-4
450,Product 450,47.31,54.87,64.49,153,0.138,7.38,36,Product Group 36,DG-07,0.07,S-4
279,Product 279,12.32,14.87,17.99,231,0.1712,2.48,11,Product Group 11,DG-02,0.02,S-4
712,Product 712,25.67,33.84,42.99,194,0.2413,7.96,47,Product Group 47,DG-09,0.09,S-4
631,Product 631,41.12,52.3,61.49,158,0.2138,10.9,31,Product Group 31,DG-02,0.02,S-4
468,Product 468,8.29,9.74,11.99,241,0.1486,1.41,7,Product Group 7,DG-01,0.01,S-4
873,Product 873,22.58,27.69,32.49,206,0.1845,4.98,5,Product Group 5,DG-08,0.08,S-4
589,Product 589,11.38,14.87,17.49,231,0.234,3.39,37,Product Group 37,DG-03,0.03,S-4
163,Product 163,27.79,33.33,36.99,195,0.1665,5.41,9,Product Group 9,DG-02,0.02,S-4
415,Product 415,48.3,61.54,67.49,140,0.2152,12.91,2,Product Group 2,DG-04,0.04,S-4
155,Product 155,24.72,29.23,35.49,203,0.1544,4.4,41,Product Group 41,DG-01,0.01,S-4
153,Product 153,50.38,61.54,73.99,140,0.1814,10.88,4,Product Group 4,DG-03,0.03,S-4
275,Product 275,7.26,10.25,12.99,240,0.2913,2.91,34,Product Group 34,DG-04,0.04,S-4
835,Product 835,31.86,37.43,41.99,187,0.1491,5.44,1,Product Group 1,DG-06,0.06,S-4
201,Product 201,46.22,56.93,65.49,149,0.1881,10.44,10,Product Group 10,DG-01,0.01,S-4
926,Product 926,10.39,13.84,17.99,233,0.2491,3.36,29,Product Group 29,DG-01,0.01,S-4
996,Product 996,38.02,43.59,53.49,175,0.1276,5.42,15,Product Group 15,DG-09,0.09,S-4
390,Product 390,44.14,54.36,58.49,154,0.1881,9.97,45,Product Group 45,DG-00,0.0,S-4
307,Product 307,45.16,53.85,61.49,155,0.1612,8.46,32,Product Group 32,DG-08,0.08,S-4
717,Product 717,18.47,23.06,25.99,215,0.1992,4.48,11,Product Group 11,DG-02,0.02,S-4
872,Product 872,26.75,32.31,36.49,197,0.1718,5.41,43,Product Group 43,DG-00,0.0,S-4
841,Product 841,15.5,19.48,22.49,222,0.2043,3.88,2,Product Group 2,DG-04,0.04,S-4
557,Product 557,38.08,48.72,57.99,165,0.2182,10.36,46,Product Group 46,DG-05,0.05,S-4
228,Product 228,41.12,50.77,58.99,161,0.1899,9.4,0,Product Group 0,DG-07,0.07,S-4
9,Product 9,7.27,8.7,10.99,243,0.1649,1.4,43,Product Group 43,DG-00,0.0,S-4
7,Product 7,28.79,32.81,39.49,196,0.1229,3.93,26,Product Group 26,DG-06,0.06,S-4
675,Product 675,8.24,11.27,13.99,238,0.2693,2.96,13,Product Group 13,DG-05,0.05,S-4
732,Product 732,45.21,51.29,63.49,160,0.1182,5.91,12,Product Group 12,DG-05,0.05,S-4
14,Product 14,40.13,45.64,57.49,171,0.1209,5.38,25,Product Group 25,DG-08,0.08,S-4
962,Product 962,43.19,55.9,69.99,151,0.2274,12.39,4,Product Group 4,DG-03,0.03,S-4
220,Product 220,22.65,26.15,31.49,209,0.1338,3.41,44,Product Group 44,DG-07,0.07,S-4
950,Product 950,20.64,24.1,27.99,213,0.1439,3.38,21,Product Group 21,DG-00,0.0,S-4
564,Product 564,32.88,38.45,43.49,185,0.1451,5.44,4,Product Group 4,DG-03,0.03,S-4
438,Product 438,48.28,58.98,67.49,145,0.1814,10.43,16,Product Group 16,DG-04,0.04,S-4
858,Product 858,44.17,57.95,68.49,147,0.2379,13.44,47,Product Group 47,DG-09,0.09,S-4
504,Product 504,21.61,28.72,36.49,204,0.2472,6.92,8,Product Group 8,DG-01,0.01,S-4
389,Product 389,11.35,14.35,17.49,232,0.2087,2.92,23,Product Group 23,DG-05,0.05,S-4
790,Product 790,30.81,39.49,45.49,183,0.2195,8.45,0,Product Group 0,DG-07,0.07,S-4
637,Product 637,17.52,19.99,22.99,221,0.1242,2.42,40,Product Group 40,DG-09,0.09,S-4
638,Product 638,18.48,23.06,27.99,215,0.1988,4.47,46,Product Group 46,DG-05,0.05,S-4
929,Product 929,45.19,50.77,63.99,161,0.1097,5.43,0,Product Group 0,DG-07,0.07,S-4
519,Product 519,21.59,28.2,34.49,205,0.2343,6.44,0,Product Group 0,DG-07,0.07,S-4
404,Product 404,48.22,56.93,63.49,149,0.1528,8.48,23,Product Group 23,DG-05,0.05,S-4
50,Product 50,16.42,19.48,24.49,222,0.1569,2.98,24,Product Group 24,DG-00,0.0,S-4
315,Product 315,48.31,58.47,70.99,146,0.1737,9.9,18,Product Group 18,DG-02,0.02,S-4
71,Product 71,49.24,54.87,59.99,153,0.1026,5.49,26,Product Group 26,DG-06,0.06,S-4
412,Product 412,27.75,32.31,40.49,197,0.1413,4.45,24,Product Group 24,DG-00,0.0,S-4
623,Product 623,21.54,26.15,32.49,209,0.1761,4.49,2,Product Group 2,DG-04,0.04,S-4
745,Product 745,30.86,38.45,46.49,185,0.1974,7.4,0,Product Group 0,DG-07,0.07,S-4
231,Product 231,24.65,28.2,35.99,205,0.1262,3.47,38,Product Group 38,DG-07,0.07,S-4
694,Product 694,21.65,24.62,31.99,212,0.1201,2.88,41,Product Group 41,DG-01,0.01,S-4
697,Product 697,47.26,55.9,63.49,151,0.1547,8.43,49,Product Group 49,DG-04,0.04,S-4
622,Product 622,17.47,22.56,26.99,216,0.2256,4.96,20,Product Group 20,DG-06,0.06,S-4
846,Product 846,38.06,45.64,52.99,171,0.1659,7.38,29,Product Group 29,DG-01,0.01,S-4
688,Product 688,37.03,46.67,50.49,169,0.2064,9.39,45,Product Group 45,DG-00,0.0,S-4
626,Product 626,31.85,38.45,44.49,185,0.172,6.45,27,Product Group 27,DG-09,0.09,S-4
234,Product 234,16.43,19.48,22.99,222,0.1564,2.97,12,Product Group 12,DG-05,0.05,S-4
766,Product 766,7.3,9.74,10.49,241,0.2497,2.37,36,Product Group 36,DG-07,0.07,S-4
764,Product 764,26.78,30.25,37.99,201,0.1146,3.38,18,Product Group 18,DG-02,0.02,S-4
947,Product 947,41.15,46.67,50.49,169,0.118,5.37,29,Product Group 29,DG-01,0.01,S-4
686,Product 686,50.3,63.08,77.99,137,0.2026,12.46,16,Product Group 16,DG-04,0.04,S-4
515,Product 515,28.73,36.41,45.99,189,0.211,7.49,0,Product Group 0,DG-07,0.07,S-4
756,Product 756,25.74,33.33,39.99,195,0.2278,7.4,23,Product Group 23,DG-05,0.05,S-4
844,Product 844,44.25,51.29,59.99,160,0.1372,6.86,26,Product Group 26,DG-06,0.06,S-4
328,Product 328,38.08,43.08,47.99,176,0.1157,4.86,35,Product Group 35,DG-08,0.08,S-4
36,Product 36,47.25,54.36,63.49,154,0.131,6.94,21,Product Group 21,DG-00,0.0,S-4
341,Product 341,12.37,15.88,20.49,229,0.2214,3.43,48,Product Group 48,DG-06,0.06,S-4
277,Product 277,26.74,31.28,34.99,199,0.145,4.42,44,Product Group 44,DG-07,0.07,S-4
570,Product 570,35.98,42.56,51.49,177,0.1547,6.42,34,Product Group 34,DG-04,0.04,S-4
113,Product 113,35.0,44.11,53.49,174,0.2066,8.88,0,Product Group 0,DG-07,0.07,S-4
801,Product 801,35.97,44.11,54.49,174,0.1845,7.93,14,Product Group 14,DG-03,0.03,S-4
146,Product 146,45.17,53.34,62.49,156,0.1529,7.95,33,Product Group 33,DG-04,0.04,S-4
117,Product 117,40.01,50.26,63.99,162,0.2039,9.99,7,Product Group 7,DG-01,0.01,S-4
317,Product 317,13.37,16.4,18.99,228,0.1857,2.97,22,Product Group 22,DG-03,0.03,S-4
924,Product 924,32.86,38.98,43.99,184,0.1566,5.95,12,Product Group 12,DG-05,0.05,S-4
11,Product 11,38.0,45.64,57.99,171,0.1672,7.44,8,Product Group 8,DG-01,0.01,S-4
859,Product 859,41.12,51.79,65.99,159,0.206,10.4,37,Product Group 37,DG-03,0.03,S-4
178,Product 178,42.08,50.26,60.99,162,0.1627,7.97,24,Product Group 24,DG-00,0.0,S-4
443,Product 443,22.64,26.66,29.99,208,0.1508,3.92,14,Product Group 14,DG-03,0.03,S-4
197,Product 197,22.58,26.15,30.49,209,0.1365,3.48,32,Product Group 32,DG-08,0.08,S-4
966,Product 966,17.58,20.51,22.99,220,0.1431,2.86,5,Product Group 5,DG-08,0.08,S-4
681,Product 681,20.62,27.17,30.49,207,0.2416,6.4,42,Product Group 42,DG-06,0.06,S-4
17,Product 17,14.42,19.48,21.99,222,0.2596,4.93,14,Product Group 14,DG-03,0.03,S-4
461,Product 461,11.3,13.84,17.99,233,0.1831,2.47,42,Product Group 42,DG-06,0.06,S-4
878,Product 878,26.74,32.81,41.99,196,0.1851,5.92,16,Product Group 16,DG-04,0.04,S-4
566,Product 566,29.76,36.41,40.49,189,0.1826,6.48,21,Product Group 21,DG-00,0.0,S-4
308,Product 308,30.8,40.0,45.49,182,0.2298,8.96,44,Product Group 44,DG-07,0.07,S-4
366,Product 366,13.43,16.92,20.99,227,0.2068,3.41,22,Product Group 22,DG-03,0.03,S-4
706,Product 706,17.5,20.51,22.99,220,0.1471,2.94,49,Product Group 49,DG-04,0.04,S-4
385,Product 385,30.83,38.98,48.99,184,0.2087,7.93,38,Product Group 38,DG-07,0.07,S-4
811,Product 811,29.75,36.92,44.99,188,0.1942,6.99,28,Product Group 28,DG-03,0.03,S-4
889,Product 889,42.19,52.82,63.99,157,0.2014,10.37,42,Product Group 42,DG-06,0.06,S-4
597,Product 597,13.39,16.4,20.49,228,0.1845,2.95,4,Product Group 4,DG-03,0.03,S-4
823,Product 823,32.9,37.43,47.99,187,0.1211,4.42,49,Product Group 49,DG-04,0.04,S-4
123,Product 123,32.84,41.02,46.49,180,0.1993,7.97,47,Product Group 47,DG-09,0.09,S-4
358,Product 358,17.47,22.05,26.49,217,0.2075,4.46,24,Product Group 24,DG-00,0.0,S-4
909,Product 909,21.67,27.69,30.49,206,0.2171,5.86,47,Product Group 47,DG-09,0.09,S-4
419,Product 419,6.26,7.68,9.99,245,0.1856,1.39,47,Product Group 47,DG-09,0.09,S-4
518,Product 518,35.94,46.67,56.49,169,0.2299,10.46,31,Product Group 31,DG-02,0.02,S-4
991,Product 991,17.53,22.56,27.49,216,0.2233,4.91,15,Product Group 15,DG-09,0.09,S-4
969,Product 969,36.95,48.2,52.49,166,0.2335,10.97,31,Product Group 31,DG-02,0.02,S-4
21,Product 21,17.57,21.53,25.49,218,0.1844,3.87,41,Product Group 41,DG-01,0.01,S-4
371,Product 371,20.55,27.69,31.99,206,0.2582,6.97,18,Product Group 18,DG-02,0.02,S-4
426,Product 426,16.52,21.02,26.99,219,0.2143,4.39,16,Product Group 16,DG-04,0.04,S-4
772,Product 772,8.27,9.74,11.99,241,0.1507,1.43,15,Product Group 15,DG-09,0.09,S-4
183,Product 183,31.83,38.45,47.99,185,0.1726,6.47,19,Product Group 19,DG-07,0.07,S-4
399,Product 399,33.89,43.59,49.49,175,0.2224,9.45,48,Product Group 48,DG-06,0.06,S-4
806,Product 806,23.72,29.23,34.49,203,0.1881,5.36,27,Product Group 27,DG-09,0.09,S-4
266,Product 266,9.3,12.3,14.49,236,0.2444,2.93,12,Product Group 12,DG-05,0.05,S-4
540,Product 540,39.0,51.29,61.49,160,0.2396,11.98,0,Product Group 0,DG-07,0.07,S-4
620,Product 620,35.02,46.16,51.99,170,0.2414,10.86,14,Product Group 14,DG-03,0.03,S-4
963,Product 963,7.2,8.7,10.49,243,0.1731,1.47,25,Product Group 25,DG-08,0.08,S-4
388,Product 388,39.02,50.77,60.49,161,0.2316,11.46,27,Product Group 27,DG-09,0.09,S-4
737,Product 737,8.24,9.74,12.99,241,0.1538,1.46,32,Product Group 32,DG-08,0.08,S-4
469,Product 469,28.84,37.43,41.49,187,0.2297,8.38,47,Product Group 47,DG-09,0.09,S-4
233,Product 233,43.11,54.36,66.99,154,0.207,10.97,48,Product Group 48,DG-06,0.06,S-4
409,Product 409,20.58,27.17,32.99,207,0.2431,6.44,5,Product Group 5,DG-08,0.08,S-4
198,Product 198,11.32,15.38,18.99,230,0.2635,3.95,2,Product Group 2,DG-04,0.04,S-4
110,Product 110,13.44,15.88,18.99,229,0.1549,2.4,31,Product Group 31,DG-02,0.02,S-4
977,Product 977,30.81,36.41,40.99,189,0.1536,5.45,38,Product Group 38,DG-07,0.07,S-4
783,Product 783,48.28,59.49,65.49,144,0.1885,10.93,11,Product Group 11,DG-02,0.02,S-4
796,Product 796,11.3,13.84,16.49,233,0.1831,2.47,49,Product Group 49,DG-04,0.04,S-4
431,Product 431,44.19,50.26,58.99,162,0.1208,5.92,12,Product Group 12,DG-05,0.05,S-4
379,Product 379,8.28,10.77,12.99,239,0.2307,2.42,8,Product Group 8,DG-01,0.01,S-4
854,Product 854,20.54,23.58,27.49,214,0.1296,2.98,27,Product Group 27,DG-09,0.09,S-4
165,Product 165,35.96,47.18,58.99,168,0.2379,10.94,11,Product Group 11,DG-02,0.02,S-4
964,Product 964,29.81,37.43,42.99,187,0.2036,7.43,15,Product Group 15,DG-09,0.09,S-4
993,Product 993,24.72,27.17,34.99,207,0.0906,2.4,28,Product Group 28,DG-03,0.03,S-4
722,Product 722,23.62,27.17,34.99,207,0.1306,3.46,42,Product Group 42,DG-06,0.06,S-4
809,Product 809,43.14,55.9,64.49,151,0.2283,12.44,36,Product Group 36,DG-07,0.07,S-4
592,Product 592,26.74,34.88,44.49,192,0.233,7.92,38,Product Group 38,DG-07,0.07,S-4
874,Product 874,19.59,25.13,30.99,211,0.2201,5.39,27,Product Group 27,DG-09,0.09,S-4
236,Product 236,10.33,11.78,13.49,237,0.1236,1.42,18,Product Group 18,DG-02,0.02,S-4
585,Product 585,49.36,58.98,70.49,145,0.163,9.37,47,Product Group 47,DG-09,0.09,S-4
860,Product 860,47.22,59.49,66.49,144,0.2062,11.96,37,Product Group 37,DG-03,0.03,S-4
992,Product 992,50.39,62.57,70.49,138,0.1946,11.87,45,Product Group 45,DG-00,0.0,S-4
206,Product 206,15.44,17.95,21.49,225,0.1395,2.44,6,Product Group 6,DG-00,0.0,S-4
774,Product 774,23.62,26.15,30.99,209,0.0965,2.46,38,Product Group 38,DG-07,0.07,S-4
267,Product 267,48.22,56.41,69.49,150,0.1451,7.98,25,Product Group 25,DG-08,0.08,S-4
53,Product 53,36.96,47.18,53.99,168,0.2166,9.96,41,Product Group 41,DG-01,0.01,S-4
719,Product 719,24.76,28.72,34.99,204,0.1379,3.86,0,Product Group 0,DG-07,0.07,S-4
274,Product 274,10.34,13.84,15.99,233,0.2528,3.41,3,Product Group 3,DG-08,0.08,S-4
290,Product 290,41.1,49.75,61.49,163,0.1736,8.42,19,Product Group 19,DG-07,0.07,S-4
