ID,NAME,COST,PRICE,RSP,STOCK,MARGIN,PROFIT,PRODUCT_GROUP_ID,PRODUCT_GROUP_NAME,PRODUCT_DISCOUNT_GROUP,PRODUCT_DISCOUNT_GROUP_PERCENTAGE,SEASON
656,Product 656,34.23,42.11,50.49,176,0.1872,7.86,6,Product Group 6,DG-00,0.0,S-2
460,Product 460,5.01,6.51,7.99,247,0.2296,1.49,27,Product Group 27,DG-09,0.09,S-2
421,Product 421,34.18,39.6,49.99,181,0.137,5.41,37,Product Group 37,DG-03,0.03,S-2
160,Product 160,47.18,57.15,63.99,146,0.1744,9.94,5,Product Group 5,DG-08,0.08,S-2
905,Product 905,25.19,30.07,33.49,200,0.1624,4.87,48,Product Group 48,DG-06,0.06,S-2
984,Product 984,37.22,41.61,49.99,177,0.1053,4.37,38,Product Group 38,DG-07,0.07,S-2
318,Product 318,16.08,20.05,25.99,220,0.1976,3.95,48,Product Group 48,DG-06,0.06,S-2
903,Product 903,34.2,44.61,49.49,171,0.2335,10.39,18,Product Group 18,DG-02,0.02,S-2
863,Product 863,39.14,49.13,59.49,162,0.2033,9.96,49,Product Group 49,DG-04,0.04,S-2
75,Product 75,34.13,43.61,53.49,173,0.2175,9.46,34,Product Group 34,DG-04,0.04,S-2
935,Product 935,34.18,42.61,51.99,175,0.1979,8.41,29,Product Group 29,DG-01,0.01,S-2
44,Product 44,43.14,51.13,64.99,158,0.1563,7.97,18,Product Group 18,DG-02,0.02,S-2
559,Product 559,47.18,58.15,65.49,144,0.1887,10.94,42,Product Group 42,DG-06,0.06,S-2
240,Product 240,16.17,19.04,24.49,222,0.1511,2.87,33,Product Group 33,DG-04,0.04,S-2
181,Product 181,8.05,10.52,12.99,239,0.2345,2.46,45,Product Group 45,DG-00,0.0,S-2
866,Product 866,15.14,17.54,20.49,225,0.1366,2.39,24,Product Group 24,DG-00,0.0,S-2
74,Product 74,26.14,30.07,34.49,200,0.1307,3.92,27,Product Group 27,DG-09,0.09,S-2
79,Product 79,38.12,47.62,53.99,165,0.1996,9.48,8,Product Group 8,DG-01,0.01,S-2
144,Product 144,18.05,22.55,26.49,215,0.1996,4.49,24,Product Group 24,DG-00,0.0,S-2
295,Product 295,40.12,51.13,58.49,158,0.2153,10.98,21,Product Group 21,DG-00,0.0,S-2
957,Product 957,47.2,53.14,58.99,154,0.1117,5.92,42,Product Group 42,DG-06,0.06,S-2
660,Product 660,28.15,36.09,44.99,188,0.2201,7.92,44,Product Group 44,DG-07,0.07,S-2
265,Product 265,6.07,8.01,9.49,244,0.2428,1.94,42,Product Group 42,DG-06,0.06,S-2
877,Product 877,15.14,18.04,21.49,224,0.1606,2.89,47,Product Group 47,DG-09,0.09,S-2
550,Product 550,12.04,14.03,16.49,232,0.1415,1.98,21,Product Group 21,DG-00,0.0,S-2
37,Product 37,19.15,22.05,26.49,216,0.1314,2.89,0,Product Group 0,DG-07,0.07,S-2
466,Product 466,5.08,7.01,8.99,246,0.2747,1.92,43,Product Group 43,DG-00,0.0,S-2
436,Product 436,28.16,36.59,45.99,187,0.2305,8.41,18,Product Group 18,DG-02,0.02,S-2
68,Product 68,15.05,18.54,21.99,223,0.1882,3.48,32,Product Group 32,DG-08,0.08,S-2
734,Product 734,14.11,16.54,20.49,227,0.1468,2.42,3,Product Group 3,DG-08,0.08,S-2
215,Product 215,30.16,40.1,46.99,180,0.2478,9.91,14,Product Group 14,DG-03,0.03,S-2
125,Product 125,16.09,19.04,22.49,222,0.1548,2.94,1,Product Group 1,DG-06,0.06,S-2
227,Product 227,40.16,44.61,55.49,171,0.0998,4.44,21,Product Group 21,DG-00,0.0,S-2
946,Product 946,26.12,33.58,39.99,193,0.2222,7.44,13,Product Group 13,DG-05,0.05,S-2
253,Product 253,19.1,22.55,25.99,215,0.153,3.44,31,Product Group 31,DG-02,0.02,S-2
565,Product 565,34.11,39.6,43.49,181,0.1388,5.48,24,Product Group 24,DG-00,0.0,S-2
739,Product 739,12.03,16.03,20.99,228,0.2495,3.99,17,Product Group 17,DG-09,0.09,S-2
152,Product 152,42.22,51.63,62.49,157,0.1824,9.39,36,Product Group 36,DG-07,0.07,S-2
600,Product 600,14.11,17.54,20.99,225,0.1955,3.42,24,Product Group 24,DG-00,0.0,S-2
988,Product 988,6.06,7.51,9.99,245,0.1936,1.45,8,Product Group 8,DG-01,0.01,S-2
617,Product 617,8.03,11.02,14.49,238,0.2712,2.98,0,Product Group 0,DG-07,0.07,S-2
831,Product 831,27.15,34.09,41.99,192,0.2036,6.92,1,Product Group 1,DG-06,0.06,S-2
120,Product 120,13.15,14.53,18.99,231,0.0952,1.38,19,Product Group 19,DG-07,0.07,S-2
257,Product 257,13.05,18.04,22.49,224,0.2768,4.98,4,Product Group 4,DG-03,0.03,S-2
936,Product 936,33.2,42.11,46.99,176,0.2115,8.88,29,Product Group 29,DG-01,0.01,S-2
897,Product 897,28.16,34.09,39.49,192,0.1739,5.91,48,Product Group 48,DG-06,0.06,S-2
786,Product 786,44.19,54.14,61.49,152,0.1837,9.92,1,Product Group 1,DG-06,0.06,S-2
305,Product 305,38.11,47.12,56.49,166,0.1913,8.99,2,Product Group 2,DG-04,0.04,S-2
76,Product 76,26.09,34.59,44.99,191,0.2456,8.47,2,Product Group 2,DG-04,0.04,S-2
471,Product 471,32.2,41.61,46.99,177,0.2261,9.38,15,Product Group 15,DG-09,0.09,S-2
552,Product 552,42.2,54.14,65.49,152,0.2206,11.91,17,Product Group 17,DG-09,0.09,S-2
1,Product 1,36.16,46.12,55.99,168,0.2159,9.93,48,Product Group 48,DG-06,0.06,S-2
593,Product 593,13.07,16.03,18.49,228,0.1851,2.96,33,Product Group 33,DG-04,0.04,S-2
210,Product 210,49.2,58.65,73.49,143,0.1612,9.43,23,Product Group 23,DG-05,0.05,S-2
382,Product 382,15.16,17.54,21.49,225,0.1355,2.37,17,Product Group 17,DG-09,0.09,S-2
102,Product 102,36.22,46.62,54.49,167,0.2231,10.37,13,Product Group 13,DG-05,0.05,S-2
768,Product 768,45.17,51.63,64.99,157,0.1253,6.45,29,Product Group 29,DG-01,0.01,S-2
689,Product 689,47.21,56.65,72.49,147,0.1666,9.41,45,Product Group 45,DG-00,0.0,S-2
532,Product 532,9.15,11.52,14.99,237,0.2063,2.37,39,Product Group 39,DG-05,0.05,S-2
428,Product 428,35.14,41.61,47.49,177,0.1555,6.45,13,Product Group 13,DG-05,0.05,S-2
342,Product 342,16.05,19.04,22.49,222,0.1569,2.98,41,Product Group 41,DG-01,0.01,S-2
533,Product 533,43.19,51.13,57.99,158,0.1553,7.92,36,Product Group 36,DG-07,0.07,S-2
107,Product 107,14.07,17.54,20.49,225,0.1978,3.46,25,Product Group 25,DG-08,0.08,S-2
867,Product 867,48.23,57.15,73.49,146,0.156,8.89,37,Product Group 37,DG-03,0.03,S-2
547,Product 547,14.15,18.04,22.99,224,0.2157,3.88,32,Product Group 32,DG-08,0.08,S-2
424,Product 424,41.14,53.64,59.99,153,0.2329,12.46,6,Product Group 6,DG-00,0.0,S-2
10,Product 10,24.19,29.57,35.99,201,0.1821,5.37,0,Product Group 0,DG-07,0.07,S-2
654,Product 654,48.16,61.66,77.49,137,0.2189,13.46,47,Product Group 47,DG-09,0.09,S-2
219,Product 219,44.19,54.14,63.99,152,0.1837,9.92,38,Product Group 38,DG-07,0.07,S-2
659,Product 659,45.21,55.14,62.99,150,0.1802,9.91,19,Product Group 19,DG-07,0.07,S-2
522,Product 522,37.15,44.61,56.99,171,0.1672,7.44,3,Product Group 3,DG-08,0.08,S-2
928,Product 928,30.18,38.1,48.99,184,0.2077,7.89,36,Product Group 36,DG-07,0.07,S-2
639,Product 639,5.06,7.01,9.99,246,0.2775,1.94,11,Product Group 11,DG-02,0.02,S-2
802,Product 802,22.18,26.56,34.99,207,0.165,4.37,25,Product Group 25,DG-08,0.08,S-2
260,Product 260,5.1,7.01,9.99,246,0.2718,1.9,47,Product Group 47,DG-09,0.09,S-2
262,Product 262,20.06,22.55,29.99,215,0.1107,2.49,11,Product Group 11,DG-02,0.02,S-2
127,Product 127,23.06,26.56,32.49,207,0.1317,3.49,21,Product Group 21,DG-00,0.0,S-2
541,Product 541,49.22,58.65,71.49,143,0.1609,9.41,32,Product Group 32,DG-08,0.08,S-2
467,Product 467,26.16,31.58,36.49,197,0.1715,5.4,29,Product Group 29,DG-01,0.01,S-2
31,Product 31,8.07,10.52,12.49,239,0.2326,2.44,3,Product Group 3,DG-08,0.08,S-2
980,Product 980,41.22,52.64,61.49,155,0.217,11.39,42,Product Group 42,DG-06,0.06,S-2
343,Product 343,18.11,22.55,27.99,215,0.197,4.43,4,Product Group 4,DG-03,0.03,S-2
302,Product 302,48.15,62.66,71.99,135,0.2316,14.47,21,Product Group 21,DG-00,0.0,S-2
387,Product 387,18.07,22.05,27.99,216,0.1805,3.97,7,Product Group 7,DG-01,0.01,S-2
640,Product 640,26.07,33.08,41.49,194,0.2119,6.99,20,Product Group 20,DG-06,0.06,S-2
526,Product 526,7.04,9.52,12.49,241,0.2603,2.47,14,Product Group 14,DG-03,0.03,S-2
57,Product 57,42.13,50.63,62.49,159,0.168,8.48,36,Product Group 36,DG-07,0.07,S-2
294,Product 294,12.16,16.54,21.49,227,0.2644,4.36,24,Product Group 24,DG-00,0.0,S-2
563,Product 563,37.1,46.62,57.99,167,0.2041,9.49,6,Product Group 6,DG-00,0.0,S-2
571,Product 571,42.24,53.14,60.99,154,0.2051,10.87,22,Product Group 22,DG-03,0.03,S-2
348,Product 348,27.16,30.58,35.99,199,0.1118,3.41,5,Product Group 5,DG-08,0.08,S-2
703,Product 703,28.13,35.59,42.99,189,0.2096,7.44,44,Product Group 44,DG-07,0.07,S-2
933,Product 933,17.15,22.55,25.99,215,0.2397,5.39,48,Product Group 48,DG-06,0.06,S-2
241,Product 241,44.24,56.65,67.49,147,0.219,12.37,17,Product Group 17,DG-09,0.09,S-2
128,Product 128,9.15,12.02,15.99,236,0.2394,2.87,1,Product Group 1,DG-06,0.06,S-2
508,Product 508,18.16,24.06,27.99,212,0.2451,5.88,2,Product Group 2,DG-04,0.04,S-2
427,Product 427,47.14,62.16,74.49,136,0.2417,14.98,14,Product Group 14,DG-03,0.03,S-2
400,Product 400,25.1,28.57,34.99,203,0.1214,3.46,2,Product Group 2,DG-04,0.04,S-2
627,Product 627,41.13,53.14,63.99,154,0.2259,11.97,4,Product Group 4,DG-03,0.03,S-2
708,Product 708,36.14,44.11,49.49,172,0.1807,7.95,27,Product Group 27,DG-09,0.09,S-2
517,Product 517,49.2,57.65,68.99,145,0.1466,8.43,30,Product Group 30,DG-02,0.02,S-2
15,Product 15,26.13,33.08,36.99,194,0.2101,6.93,5,Product Group 5,DG-08,0.08,S-2
606,Product 606,48.22,54.64,67.99,151,0.1175,6.4,19,Product Group 19,DG-07,0.07,S-2
553,Product 553,40.11,45.62,52.99,169,0.1207,5.49,12,Product Group 12,DG-05,0.05,S-2
109,Product 109,5.02,7.01,8.99,246,0.2833,1.98,21,Product Group 21,DG-00,0.0,S-2
138,Product 138,30.15,36.09,43.99,188,0.1645,5.92,1,Product Group 1,DG-06,0.06,S-2
816,Product 816,24.18,29.07,34.99,202,0.1683,4.88,28,Product Group 28,DG-03,0.03,S-2
300,Product 300,19.07,21.55,27.49,217,0.1149,2.47,44,Product Group 44,DG-07,0.07,S-2
137,Product 137,17.07,20.05,26.99,220,0.1486,2.97,34,Product Group 34,DG-04,0.04,S-2
800,Product 800,12.06,14.53,18.99,231,0.1698,2.46,21,Product Group 21,DG-00,0.0,S-2
968,Product 968,8.15,11.02,13.49,238,0.2602,2.86,19,Product Group 19,DG-07,0.07,S-2
250,Product 250,34.11,43.61,49.49,173,0.218,9.48,20,Product Group 20,DG-06,0.06,S-2
170,Product 170,16.09,22.05,25.49,216,0.2701,5.94,12,Product Group 12,DG-05,0.05,S-2
972,Product 972,21.12,25.56,31.49,209,0.1738,4.43,30,Product Group 30,DG-02,0.02,S-2
548,Product 548,35.13,41.61,48.99,177,0.1557,6.46,48,Product Group 48,DG-06,0.06,S-2
84,Product 84,25.08,30.58,35.99,199,0.1797,5.48,35,Product Group 35,DG-08,0.08,S-2
331,Product 331,28.11,36.59,43.49,187,0.2318,8.46,14,Product Group 14,DG-03,0.03,S-2
581,Product 581,20.08,25.56,31.49,209,0.2146,5.47,18,Product Group 18,DG-02,0.02,S-2
941,Product 941,17.14,21.55,24.49,217,0.2047,4.4,10,Product Group 10,DG-01,0.01,S-2
651,Product 651,48.19,59.66,77.49,141,0.1921,11.43,35,Product Group 35,DG-08,0.08,S-2
189,Product 189,15.11,19.54,25.49,221,0.2268,4.42,42,Product Group 42,DG-06,0.06,S-2
673,Product 673,34.12,41.1,45.49,178,0.17,6.97,8,Product Group 8,DG-01,0.01,S-2
750,Product 750,46.23,55.65,64.49,149,0.1692,9.39,36,Product Group 36,DG-07,0.07,S-2
579,Product 579,9.08,12.02,15.49,236,0.2452,2.94,35,Product Group 35,DG-08,0.08,S-2
293,Product 293,40.12,50.63,65.49,159,0.2076,10.48,23,Product Group 23,DG-05,0.05,S-2
450,Product 450,46.24,53.64,64.49,153,0.138,7.38,36,Product Group 36,DG-07,0.07,S-2
279,Product 279,12.04,14.53,17.99,231,0.1712,2.48,11,Product Group 11,DG-02,0.02,S-2
712,Product 712,25.1,33.08,42.99,194,0.2413,7.96,47,Product Group 47,DG-09,0.09,S-2
631,Product 631,40.2,51.13,61.49,158,0.2138,10.9,31,Product Group 31,DG-02,0.02,S-2
468,Product 468,8.1,9.52,11.99,241,0.1486,1.41,7,Product Group 7,DG-01,0.01,S-2
873,Product 873,22.07,27.07,32.49,206,0.1845,4.98,5,Product Group 5,DG-08,0.08,S-2
589,Product 589,11.13,14.53,17.49,231,0.234,3.39,37,Product Group 37,DG-03,0.03,S-2
163,Product 163,27.16,32.58,36.99,195,0.1665,5.41,9,Product Group 9,DG-02,0.02,S-2
415,Product 415,47.21,60.16,67.49,140,0.2152,12.91,2,Product Group 2,DG-04,0.04,S-2
155,Product 155,24.16,28.57,35.49,203,0.1544,4.4,41,Product Group 41,DG-01,0.01,S-2
153,Product 153,49.25,60.16,73.99,140,0.1814,10.88,4,Product Group 4,DG-03,0.03,S-2
275,Product 275,7.1,10.02,12.99,240,0.2913,2.91,34,Product Group 34,DG-04,0.04,S-2
835,Product 835,31.14,36.59,41.99,187,0.1491,5.44,1,Product Group 1,DG-06,0.06,S-2
201,Product 201,45.18,55.65,65.49,149,0.1881,10.44,10,Product Group 10,DG-01,0.01,S-2
926,Product 926,10.16,13.53,17.99,233,0.2491,3.36,29,Product Group 29,DG-01,0.01,S-2
996,Product 996,37.17,42.61,53.49,175,0.1276,5.42,15,Product Group 15,DG-09,0.09,S-2
390,Product 390,43.14,53.14,58.49,154,0.1881,9.97,45,Product Group 45,DG-00,0.0,S-2
307,Product 307,44.15,52.64,61.49,155,0.1612,8.46,32,Product Group 32,DG-08,0.08,S-2
717,Product 717,18.06,22.55,25.99,215,0.1992,4.48,11,Product Group 11,DG-02,0.02,S-2
872,Product 872,26.15,31.58,36.49,197,0.1718,5.41,43,Product Group 43,DG-00,0.0,S-2
841,Product 841,15.15,19.04,22.49,222,0.2043,3.88,2,Product Group 2,DG-04,0.04,S-2
557,Product 557,37.23,47.62,57.99,165,0.2182,10.36,46,Product Group 46,DG-05,0.05,S-2
228,Product 228,40.2,49.63,58.99,161,0.1899,9.4,0,Product Group 0,DG-07,0.07,S-2
9,Product 9,7.11,8.51,10.99,243,0.1649,1.4,43,Product Group 43,DG-00,0.0,S-2
7,Product 7,28.14,32.08,39.49,196,0.1229,3.93,26,Product Group 26,DG-06,0.06,S-2
675,Product 675,8.05,11.02,13.99,238,0.2693,2.96,13,Product Group 13,DG-05,0.05,S-2
732,Product 732,44.2,50.13,63.49,160,0.1182,5.91,12,Product Group 12,DG-05,0.05,S-2
14,Product 14,39.22,44.61,57.49,171,0.1209,5.38,25,Product Group 25,DG-08,0.08,S-2
962,Product 962,42.22,54.64,69.99,151,0.2274,12.39,4,Product Group 4,DG-03,0.03,S-2
220,Product 220,22.14,25.56,31.49,209,0.1338,3.41,44,Product Group 44,DG-07,0.07,S-2
950,Product 950,20.17,23.56,27.99,213,0.1439,3.38,21,Product Group 21,DG-00,0.0,S-2
564,Product 564,32.14,37.59,43.49,185,0.1451,5.44,4,Product Group 4,DG-03,0.03,S-2
438,Product 438,47.19,57.65,67.49,145,0.1814,10.43,16,Product Group 16,DG-04,0.04,S-2
858,Product 858,43.17,56.65,68.49,147,0.2379,13.44,47,Product Group 47,DG-09,0.09,S-2
504,Product 504,21.13,28.07,36.49,204,0.2472,6.92,8,Product Group 8,DG-01,0.01,S-2
389,Product 389,11.1,14.03,17.49,232,0.2087,2.92,23,Product Group 23,DG-05,0.05,S-2
790,Product 790,30.12,38.6,45.49,183,0.2195,8.45,0,Product Group 0,DG-07,0.07,S-2
637,Product 637,17.12,19.54,22.99,221,0.1242,2.42,40,Product Group 40,DG-09,0.09,S-2
638,Product 638,18.07,22.55,27.99,215,0.1988,4.47,46,Product Group 46,DG-05,0.05,S-2
929,Product 929,44.18,49.63,63.99,161,0.1097,5.43,0,Product Group 0,DG-07,0.07,S-2
519,Product 519,21.11,27.57,34.49,205,0.2343,6.44,0,Product Group 0,DG-07,0.07,S-2
404,Product 404,47.14,55.65,63.49,149,0.1528,8.48,23,Product Group 23,DG-05,0.05,S-2
50,Product 50,16.05,19.04,24.49,222,0.1569,2.98,24,Product Group 24,DG-00,0.0,S-2
315,Product 315,47.22,57.15,70.99,146,0.1737,9.9,18,Product Group 18,DG-02,0.02,S-2
71,Product 71,48.13,53.64,59.99,153,0.1026,5.49,26,Product Group 26,DG-06,0.06,S-2
412,Product 412,27.12,31.58,40.49,197,0.1413,4.45,24,Product Group 24,DG-00,0.0,S-2
623,Product 623,21.06,25.56,32.49,209,0.1761,4.49,2,Product Group 2,DG-04,0.04,S-2
745,Product 745,30.17,37.59,46.49,185,0.1974,7.4,0,Product Group 0,DG-07,0.07,S-2
231,Product 231,24.09,27.57,35.99,205,0.1262,3.47,38,Product Group 38,DG-07,0.07,S-2
694,Product 694,21.17,24.06,31.99,212,0.1201,2.88,41,Product Group 41,DG-01,0.01,S-2
697,Product 697,46.19,54.64,63.49,151,0.1547,8.43,49,Product Group 49,DG-04,0.04,S-2
622,Product 622,17.08,22.05,26.99,216,0.2256,4.96,20,Product Group 20,DG-06,0.06,S-2
846,Product 846,37.21,44.61,52.99,171,0.1659,7.38,29,Product Group 29,DG-01,0.01,S-2
688,Product 688,36.2,45.62,50.49,169,0.2064,9.39,45,Product Group 45,DG-00,0.0,S-2
626,Product 626,31.13,37.59,44.49,185,0.172,6.45,27,Product Group 27,DG-09,0.09,S-2
234,Product 234,16.06,19.04,22.99,222,0.1564,2.97,12,Product Group 12,DG-05,0.05,S-2
766,Product 766,7.14,9.52,10.49,241,0.2497,2.37,36,Product Group 36,DG-07,0.07,S-2
764,Product 764,26.18,29.57,37.99,201,0.1146,3.38,18,Product Group 18,DG-02,0.02,S-2
947,Product 947,40.23,45.62,50.49,169,0.118,5.37,29,Product Group 29,DG-01,0.01,S-2
686,Product 686,49.17,61.66,77.99,137,0.2026,12.46,16,Product Group 16,DG-04,0.04,S-2
515,Product 515,28.08,35.59,45.99,189,0.211,7.49,0,Product Group 0,DG-07,0.07,S-2
756,Product 756,25.16,32.58,39.99,195,0.2278,7.4,23,Product Group 23,DG-05,0.05,S-2
844,Product 844,43.25,50.13,59.99,160,0.1372,6.86,26,Product Group 26,DG-06,0.06,S-2
328,Product 328,37.23,42.11,47.99,176,0.1157,4.86,35,Product Group 35,DG-08,0.08,S-2
36,Product 36,46.18,53.14,63.49,154,0.131,6.94,21,Product Group 21,DG-00,0.0,S-2
341,Product 341,12.09,15.53,20.49,229,0.2214,3.43,48,Product Group 48,DG-06,0.06,S-2
277,Product 277,26.14,30.58,34.99,199,0.145,4.42,44,Product Group 44,DG-07,0.07,S-2
570,Product 570,35.17,41.61,51.49,177,0.1547,6.42,34,Product Group 34,DG-04,0.04,S-2
113,Product 113,34.21,43.11,53.49,174,0.2066,8.88,0,Product Group 0,DG-07,0.07,S-2
801,Product 801,35.16,43.11,54.49,174,0.1845,7.93,14,Product Group 14,DG-03,0.03,S-2
146,Product 146,44.16,52.14,62.49,156,0.1529,7.95,33,Product Group 33,DG-04,0.04,S-2
117,Product 117,39.11,49.13,63.99,162,0.2039,9.99,7,Product Group 7,DG-01,0.01,S-2
317,Product 317,13.06,16.03,18.99,228,0.1857,2.97,22,Product Group 22,DG-03,0.03,S-2
924,Product 924,32.13,38.1,43.99,184,0.1566,5.95,12,Product Group 12,DG-05,0.05,S-2
11,Product 11,37.15,44.61,57.99,171,0.1672,7.44,8,Product Group 8,DG-01,0.01,S-2
859,Product 859,40.2,50.63,65.99,159,0.206,10.4,37,Product Group 37,DG-03,0.03,S-2
178,Product 178,41.13,49.13,60.99,162,0.1627,7.97,24,Product Group 24,DG-00,0.0,S-2
443,Product 443,22.13,26.06,29.99,208,0.1508,3.92,14,Product Group 14,DG-03,0.03,S-2
197,Product 197,22.07,25.56,30.49,209,0.1365,3.48,32,Product Group 32,DG-08,0.08,S-2
966,Product 966,17.18,20.05,22.99,220,0.1431,2.86,5,Product Group 5,DG-08,0.08,S-2
681,Product 681,20.15,26.56,30.49,207,0.2416,6.4,42,Product Group 42,DG-06,0.06,S-2
17,Product 17,14.1,19.04,21.99,222,0.2596,4.93,14,Product Group 14,DG-03,0.03,S-2
461,Product 461,11.05,13.53,17.99,233,0.1831,2.47,42,Product Group 42,DG-06,0.06,S-2
878,Product 878,26.14,32.08,41.99,196,0.1851,5.92,16,Product Group 16,DG-04,0.04,S-2
566,Product 566,29.09,35.59,40.49,189,0.1826,6.48,21,Product Group 21,DG-00,0.0,S-2
308,Product 308,30.11,39.1,45.49,182,0.2298,8.96,44,Product Group 44,DG-07,0.07,S-2
366,Product 366,13.12,16.54,20.99,227,0.2068,3.41,22,Product Group 22,DG-03,0.03,S-2
706,Product 706,17.1,20.05,22.99,220,0.1471,2.94,49,Product Group 49,DG-04,0.04,S-2
385,Product 385,30.14,38.1,48.99,184,0.2087,7.93,38,Product Group 38,DG-07,0.07,S-2
811,Product 811,29.08,36.09,44.99,188,0.1942,6.99,28,Product Group 28,DG-03,0.03,S-2
889,Product 889,41.24,51.63,63.99,157,0.2014,10.37,42,Product Group 42,DG-06,0.06,S-2
597,Product 597,13.08,16.03,20.49,228,0.1845,2.95,4,Product Group 4,DG-03,0.03,S-2
823,Product 823,32.16,36.59,47.99,187,0.1211,4.42,49,Product Group 49,DG-04,0.04,S-2
123,Product 123,32.11,40.1,46.49,180,0.1993,7.97,47,Product Group 47,DG-09,0.09,S-2
358,Product 358,17.08,21.55,26.49,217,0.2075,4.46,24,Product Group 24,DG-00,0.0,S-2
909,Product 909,21.19,27.07,30.49,206,0.2171,5.86,47,Product Group 47,DG-09,0.09,S-2
419,Product 419,6.12,7.51,9.99,245,0.1856,1.39,47,Product Group 47,DG-09,0.09,S-2
518,Product 518,35.13,45.62,56.49,169,0.2299,10.46,31,Product Group 31,DG-02,0.02,S-2
991,Product 991,17.13,22.05,27.49,216,0.2233,4.91,15,Product Group 15,DG-09,0.09,S-2
969,Product 969,36.12,47.12,52.49,166,0.2335,10.97,31,Product Group 31,DG-02,0.02,S-2
21,Product 21,17.17,21.05,25.49,218,0.1844,3.87,41,Product Group 41,DG-01,0.01,S-2
371,Product 371,20.08,27.07,31.99,206,0.2582,6.97,18,Product Group 18,DG-02,0.02,S-2
426,Product 426,16.15,20.55,26.99,219,0.2143,4.39,16,Product Group 16,DG-04,0.04,S-2
772,Product 772,8.08,9.52,11.99,241,0.1507,1.43,15,Product Group 15,DG-09,0.09,S-2
183,Product 183,31.11,37.59,47.99,185,0.1726,6.47,19,Product Group 19,DG-07,0.07,S-2
399,Product 399,33.13,42.61,49.49,175,0.2224,9.45,48,Product Group 48,DG-06,0.06,S-2
806,Product 806,23.19,28.57,34.49,203,0.1881,5.36,27,Product Group 27,DG-09,0.09,S-2
266,Product 266,9.09,12.02,14.49,236,0.2444,2.93,12,Product Group 12,DG-05,0.05,S-2
540,Product 540,38.12,50.13,61.49,160,0.2396,11.98,0,Product Group 0,DG-07,0.07,S-2
620,Product 620,34.23,45.12,51.99,170,0.2414,10.86,14,Product Group 14,DG-03,0.03,S-2
963,Product 963,7.04,8.51,10.49,243,0.1731,1.47,25,Product Group 25,DG-08,0.08,S-2
388,Product 388,38.14,49.63,60.49,161,0.2316,11.46,27,Product Group 27,DG-09,0.09,S-2
737,Product 737,8.05,9.52,12.99,241,0.1538,1.46,32,Product Group 32,DG-08,0.08,S-2
469,Product 469,28.19,36.59,41.49,187,0.2297,8.38,47,Product Group 47,DG-09,0.09,S-2
233,Product 233,42.14,53.14,66.99,154,0.207,10.97,48,Product Group 48,DG-06,0.06,S-2
409,Product 409,20.11,26.56,32.99,207,0.2431,6.44,5,Product Group 5,DG-08,0.08,S-2
198,Product 198,11.07,15.03,18.99,230,0.2635,3.95,2,Product Group 2,DG-04,0.04,S-2
110,Product 110,13.13,15.53,18.99,229,0.1549,2.4,31,Product Group 31,DG-02,0.02,S-2
977,Product 977,30.12,35.59,40.99,189,0.1536,5.45,38,Product Group 38,DG-07,0.07,S-2
783,Product 783,47.19,58.15,65.49,144,0.1885,10.93,11,Product Group 11,DG-02,0.02,S-2
796,Product 796,11.05,13.53,16.49,233,0.1831,2.47,49,Product Group 49,DG-04,0.04,S-2
431,Product 431,43.19,49.13,58.99,162,0.1208,5.92,12,Product Group 12,DG-05,0.05,S-2
379,Product 379,8.09,10.52,12.99,239,0.2307,2.42,8,Product Group 8,DG-01,0.01,S-2
854,Product 854,20.07,23.05,27.49,214,0.1296,2.98,27,Product Group 27,DG-09,0.09,S-2
165,Product 165,35.15,46.12,58.99,168,0.2379,10.94,11,Product Group 11,DG-02,0.02,S-2
964,Product 964,29.14,36.59,42.99,187,0.2036,7.43,15,Product Group 15,DG-09,0.09,S-2
993,Product 993,24.16,26.56,34.99,207,0.0906,2.4,28,Product Group 28,DG-03,0.03,S-2
722,Product 722,23.09,26.56,34.99,207,0.1306,3.46,42,Product Group 42,DG-06,0.06,S-2
809,Product 809,42.17,54.64,64.49,151,0.2283,12.44,36,Product Group 36,DG-07,0.07,S-2
592,Product 592,26.14,34.09,44.49,192,0.233,7.92,38,Product Group 38,DG-07,0.07,S-2
874,Product 874,19.15,24.56,30.99,211,0.2201,5.39,27,Product Group 27,DG-09,0.09,S-2
236,Product 236,10.1,11.52,13.49,237,0.1236,1.42,18,Product Group 18,DG-02,0.02,S-2
585,Product 585,48.25,57.65,70.49,145,0.163,9.37,47,Product Group 47,DG-09,0.09,S-2
860,Product 860,46.16,58.15,66.49,144,0.2062,11.96,37,Product Group 37,DG-03,0.03,S-2
992,Product 992,49.26,61.16,70.49,138,0.1946,11.87,45,Product Group 45,DG-00,0.0,S-2
206,Product 206,15.09,17.54,21.49,225,0.1395,2.44,6,Product Group 6,DG-00,0.0,S-2
774,Product 774,23.09,25.56,30.99,209,0.0965,2.46,38,Product Group 38,DG-07,0.07,S-2
267,Product 267,47.14,55.14,69.49,150,0.1451,7.98,25,Product Group 25,DG-08,0.08,S-2
53,Product 53,36.13,46.12,53.99,168,0.2166,9.96,41,Product Group 41,DG-01,0.01,S-2
719,Product 719,24.2,28.07,34.99,204,0.1379,3.86,0,Product Group 0,DG-07,0.07,S-2
274,Product 274,10.11,13.53,15.99,233,0.2528,3.41,3,Product Group 3,DG-08,0.08,S-2
290,Product 290,40.18,48.63,61.49,163,0.1736,8.42,19,Product Group 19,DG-07,0.07,S-2
